Caller_ID,Timestamp,Caller_Location,Receiver_Location,Service_Type,Call_Duration_Seconds,Data_Transferred_MB,Network_Tower_ID,Customer_Plan,Call_Direction,Roaming_Status,Network_Congestion_Level,Signal_Strength,Time_to_Connect_Seconds,Allocated_Bandwidth_MB
179,1/10/2022 9:33,Lucknow,Mumbai,Video,1042,416.1685823,Tower_17,Prepaid,Outgoing,No,Medium,-63.99330598,4.282275245,281.09203
180,9/27/2023 12:40,Surat,Pune,Voice,127,88.6148373,Tower_11,Postpaid,Incoming,Yes,Medium,-76.40500145,7.522900944,130.2110384
181,8/22/2023 19:03,Surat,Chennai,Video,556,403.9487199,Tower_4,Postpaid,Incoming,No,Low,-58.37107341,3.868772526,267.4370807
182,10/29/2022 19:01,Chennai,Bengaluru,Data,615,,Tower_12,Postpaid,Incoming,No,Medium,-80.68162101,1.219607034,
183,2/9/2022 8:43,Surat,Chennai,Data,443,1.023514834,Tower_13,Postpaid,Outgoing,Yes,Low,-68.84251464,9.451609287,109.2706385
184,12/12/2023 15:42,Nagpur,Chennai,Voice,638,1.939057929,Tower_17,Postpaid,Outgoing,No,Medium,-73.92276346,5.318880583,123.0521978
185,10/17/2022 13:59,Ahmedabad,Lucknow,Video,1039,143.1266158,Tower_10,Prepaid,Incoming,No,Medium,-86.3320266,4.027334174,
186,10/8/2023 15:51,Chennai,Delhi,Voice,1176,24.63893743,Tower_3,Postpaid,Outgoing,Yes,Low,-71.30756934,3.673025888,350.7667888
187,4/30/2022 12:25,Bengaluru,Mumbai,Voice,175,,Tower_16,Postpaid,,Yes,Medium,-89.28504261,9.889501508,
188,1/12/2023 3:12,Hyderabad,Kolkata,Data,943,13.31931817,Tower_5,Prepaid,Outgoing,No,Low,-58.54619942,1.804699021,315.3756432
189,10/21/2022 15:00,Surat,Hyderabad,Voice,1039,88.53569884,Tower_11,Prepaid,,No,Medium,-53.85104131,9.902664188,243.5529787
190,1/15/2022 0:11,Mumbai,Kolkata,Video,1170,206.7743158,Tower_19,Postpaid,Incoming,Yes,High,-69.49245956,3.076028305,483.1957586
191,11/9/2022 22:09,Chennai,Hyderabad,Data,247,4.636461805,Tower_3,Postpaid,Incoming,Yes,Medium,-56.95177217,8.206927184,116.0552695
192,10/17/2023 19:47,Chennai,Chennai,Data,1120,92.84747604,,Postpaid,Outgoing,Yes,High,-83.04419003,4.56617817,360.2828651
193,7/17/2023 19:56,Ahmedabad,Lucknow,Data,91,99.6372418,Tower_3,Postpaid,Incoming,No,Low,-57.366675,3.019965147,
194,1/29/2022 22:24,Chennai,Jaipur,Video,688,300.5405681,Tower_14,,Incoming,No,High,-55.59492734,5.11688888,315.4524124
195,10/23/2023 19:15,Lucknow,Jaipur,Voice,1140,88.98605991,Tower_2,Postpaid,Incoming,Yes,High,-55.51489531,8.285644673,251.6518123
196,8/12/2022 4:37,Lucknow,Delhi,Voice,290,73.7860528,Tower_2,Postpaid,,Yes,Low,-73.66187148,4.354196653,117.5506212
197,3/27/2022 22:48,Bengaluru,Hyderabad,Voice,205,50.09169777,,Postpaid,Incoming,No,Low,-51.5151211,1.98521974,157.0453382
198,2/11/2023 6:57,Bengaluru,Lucknow,Data,143,50.01950617,Tower_19,Prepaid,Incoming,Yes,High,-57.01276136,4.130282871,148.4079122
199,2/22/2023 20:11,Lucknow,Surat,Video,318,440.5286933,Tower_19,Postpaid,Incoming,No,Medium,-55.27356784,3.20756979,210.4881637
200,9/29/2023 1:56,Mumbai,Chennai,Voice,392,24.6303131,Tower_10,,Incoming,Yes,Low,-85.76663625,7.290916642,184.4580127
201,10/13/2022 7:27,Ahmedabad,Hyderabad,Data,732,88.20620516,Tower_19,Postpaid,,Yes,Low,-54.83714079,1.046306537,
202,2/4/2022 22:30,Hyderabad,Nagpur,Data,466,74.60731737,,Postpaid,Incoming,Yes,Medium,-57.28131904,8.489207602,241.0994115
203,4/27/2022 4:11,Chennai,Hyderabad,Video,324,104.6351036,Tower_13,Prepaid,Outgoing,Yes,High,-65.32292326,9.830675602,208.2854835
204,8/10/2023 1:02,Lucknow,Ahmedabad,,252,194.5807274,Tower_13,Postpaid,Outgoing,Yes,Medium,-58.80618419,1.962825749,134.9549449
205,6/3/2022 6:56,Ahmedabad,Mumbai,Video,262,481.8660819,Tower_15,Prepaid,,Yes,Medium,-52.71887578,1.922587552,
206,4/1/2023 22:59,Surat,Surat,Data,513,7.715868851,Tower_17,Prepaid,Incoming,No,Medium,-59.1606283,7.377148041,123.7188448
207,9/2/2023 23:54,Bengaluru,Jaipur,Data,51,62.47063626,Tower_18,Postpaid,Incoming,Yes,High,-55.13852775,9.761400723,100.6447853
208,5/10/2023 22:36,Jaipur,Delhi,Video,256,301.253971,Tower_12,Postpaid,Incoming,Yes,High,-89.01652334,1.199111964,154.7170443
209,5/18/2023 8:23,Mumbai,Surat,Data,108,82.05977869,Tower_11,Postpaid,Outgoing,Yes,Low,-62.66818494,5.013124357,146.7047453
210,9/25/2022 3:25,Bengaluru,Jaipur,Voice,314,94.48605986,Tower_3,Postpaid,Incoming,No,Medium,-71.94451903,2.472614391,241.0872168
211,5/12/2023 6:41,Nagpur,Kolkata,Video,186,156.2034712,Tower_2,Prepaid,Outgoing,No,Medium,-59.0870888,3.070483147,102.1429662
212,2/16/2022 9:56,Surat,Nagpur,Data,411,15.95473129,Tower_15,Prepaid,Incoming,No,Low,-73.21090732,6.746733529,139.479489
213,12/30/2022 12:49,Kolkata,Jaipur,Video,1052,492.1490475,Tower_1,Postpaid,Incoming,Yes,Medium,-77.17029038,7.519804054,383.4595298
214,2/16/2022 1:01,Chennai,Chennai,Video,192,25.25570061,Tower_12,Prepaid,Outgoing,Yes,High,-67.48998855,5.243792141,121.1499554
215,2/2/2022 23:25,Surat,Kolkata,Voice,89,19.36702605,Tower_17,Prepaid,Outgoing,No,High,-86.35342038,2.382922343,59.8719072
216,5/9/2023 22:28,Lucknow,Surat,Data,591,76.3413751,Tower_3,Postpaid,Incoming,Yes,High,-58.12808689,3.64751176,162.8606406
217,12/29/2022 5:56,Bengaluru,Jaipur,Voice,977,62.04838114,Tower_14,Prepaid,Outgoing,Yes,High,-71.51610837,1.011086516,325.2448526
218,4/18/2023 5:08,Lucknow,Pune,Data,265,25.5064556,Tower_9,Prepaid,Incoming,Yes,High,-81.97901093,5.424350921,77.87507194
219,11/26/2022 4:24,Surat,Pune,Video,530,141.8067682,Tower_8,Prepaid,Incoming,No,Medium,-77.58552164,5.096981342,149.1699449
220,5/19/2023 2:55,Mumbai,Jaipur,Video,303,343.4237469,Tower_18,Postpaid,Outgoing,Yes,Medium,-70.80244661,6.400184933,317.0219219
221,7/11/2023 8:20,Nagpur,Kolkata,Data,330,75.94886749,Tower_6,Postpaid,Outgoing,No,Medium,-53.68725388,7.518567773,140.4461662
222,10/19/2022 22:05,Bengaluru,Jaipur,,1152,128.6020578,Tower_14,Postpaid,,No,Medium,-84.30017828,5.489993381,379.2523454
223,9/12/2022 14:15,Surat,Mumbai,Data,271,33.31966952,Tower_2,Postpaid,Incoming,Yes,High,-68.63031176,8.942801372,115.7212187
224,9/25/2022 23:32,Jaipur,Chennai,Voice,145,36.42233374,Tower_7,Prepaid,Incoming,No,High,-84.69136984,6.107867634,35.59258433
225,5/19/2023 5:38,Lucknow,Chennai,Data,172,20.81487418,Tower_12,Postpaid,Incoming,No,Medium,-85.81728639,6.727872246,66.84109981
226,11/13/2022 8:57,Pune,Chennai,Video,38,468.7440007,Tower_7,Postpaid,Incoming,Yes,High,-65.48223301,3.689522977,241.8408282
227,4/27/2022 20:25,Surat,Chennai,Video,347,393.8771357,Tower_15,Prepaid,Incoming,Yes,Medium,-57.40699545,1.721033617,233.5075694
228,5/9/2022 6:15,Nagpur,Lucknow,Data,419,81.91247923,Tower_3,Postpaid,Incoming,Yes,Low,-88.36983576,2.475995329,88.08418958
229,6/18/2022 11:56,Mumbai,Lucknow,Data,41,25.46322017,Tower_13,Prepaid,Incoming,Yes,Medium,-70.82884286,6.541678197,91.71687665
230,2/7/2022 0:26,Chennai,Kolkata,Voice,385,74.68362749,Tower_19,Prepaid,Incoming,No,High,-83.53309823,1.187750254,181.6753543
231,10/21/2022 11:19,Bengaluru,Delhi,Data,1148,99.63705769,Tower_9,Prepaid,Outgoing,Yes,High,-70.26892613,1.733738406,373.2216261
232,8/28/2022 12:19,Bengaluru,Mumbai,Voice,474,8.147642489,Tower_15,Postpaid,Incoming,No,High,-79.69268446,5.163606611,186.4698089
233,10/24/2023 17:17,Delhi,Jaipur,Video,758,213.7946094,Tower_5,Prepaid,Incoming,No,Medium,-76.1626003,4.339348867,359.4610281
234,12/11/2023 12:00,Hyderabad,Delhi,Data,751,54.78675181,Tower_19,,Outgoing,No,Low,-66.85298366,4.947538773,259.1308684
235,3/5/2022 4:48,Pune,Surat,Data,541,61.01268264,Tower_15,Prepaid,Incoming,No,High,-53.97192544,4.795488342,258.7005196
236,5/15/2023 3:43,Hyderabad,Mumbai,Data,400,29.10159833,Tower_12,Prepaid,Incoming,No,Low,-74.64611393,5.192315263,212.8499868
237,5/24/2023 19:54,Lucknow,Chennai,Video,549,208.6019897,Tower_10,Prepaid,Incoming,No,Medium,-80.498267,9.742555846,141.306354
238,3/23/2022 18:04,Delhi,Lucknow,Voice,582,25.47587637,Tower_15,Postpaid,Incoming,Yes,High,-66.28326401,6.214734094,274.3874788
239,9/30/2022 7:15,Pune,Lucknow,Data,174,39.71707213,Tower_2,,Incoming,No,High,-55.68054984,1.081273637,96.81372822
240,2/2/2023 16:32,Kolkata,Delhi,Data,489,13.95649241,Tower_13,Prepaid,Outgoing,Yes,Low,-80.51888572,3.112066344,173.2503531
241,1/10/2023 22:26,Pune,Ahmedabad,Voice,869,33.75804694,Tower_10,Postpaid,Outgoing,Yes,Medium,-63.22438394,2.311809114,264.1390277
242,3/18/2023 11:24,Mumbai,Kolkata,Voice,542,26.00025043,Tower_11,Postpaid,Incoming,No,Low,-60.5439194,6.974240749,282.6946912
243,1/29/2023 8:21,Bengaluru,Mumbai,Voice,1096,70.83317382,Tower_15,Prepaid,Incoming,Yes,Medium,-55.26914878,2.85257089,414.5808485
244,11/10/2022 19:13,Nagpur,Chennai,Voice,363,6.651598753,Tower_5,Prepaid,Incoming,Yes,High,-52.53577231,1.354091866,106.26858
245,4/21/2022 23:00,Jaipur,Lucknow,,227,98.20511436,Tower_5,Prepaid,Outgoing,No,High,-85.86764172,6.262036304,102.0108022
246,3/31/2022 1:46,Pune,Chennai,Video,305,493.4487602,Tower_11,Prepaid,Outgoing,Yes,Low,-89.30480839,3.908175914,298.3851845
247,11/7/2023 9:42,Nagpur,Delhi,Video,68,232.8225293,Tower_15,Postpaid,Incoming,Yes,Low,-69.13079813,4.083881393,89.14743845
248,8/15/2022 3:35,Kolkata,Ahmedabad,Voice,180,3.967385397,Tower_13,Postpaid,Outgoing,No,High,-84.25830552,9.458378127,78.73044898
249,9/14/2023 17:55,Lucknow,Delhi,Video,37,485.2569026,Tower_1,Postpaid,Outgoing,No,Medium,-60.76682101,2.405474603,208.0864139
250,7/29/2023 10:33,Delhi,Hyderabad,Video,524,96.80339683,Tower_2,Prepaid,Incoming,Yes,Medium,-63.53470599,9.807681587,298.6953364
251,12/18/2022 7:15,Kolkata,Bengaluru,Video,1013,253.6156344,Tower_17,Postpaid,,Yes,Low,-56.76491235,8.781479524,306.3610579
252,9/1/2022 8:45,Hyderabad,Jaipur,Voice,374,69.26314835,Tower_1,Postpaid,Incoming,Yes,Low,-65.9756183,9.467878207,224.5956385
253,9/16/2023 14:26,Surat,Pune,Video,333,329.1041588,Tower_2,Postpaid,Outgoing,Yes,Medium,-50.02345097,1.43390835,263.1118161
254,11/13/2023 16:24,Mumbai,Ahmedabad,Data,118,,Tower_9,Postpaid,,Yes,Medium,-86.38073219,3.59817036,
255,10/1/2023 6:36,Mumbai,Kolkata,Data,980,76.75389559,,Prepaid,Outgoing,No,Low,-63.29626458,8.270613477,384.8629916
256,1/5/2023 15:30,Surat,Jaipur,Video,878,223.4358243,Tower_11,Postpaid,Outgoing,Yes,High,-74.97310992,3.671823471,290.4920503
257,6/21/2022 9:51,Pune,Mumbai,Data,94,,Tower_7,Postpaid,Outgoing,Yes,Medium,-67.46244291,4.423777338,
258,8/22/2023 16:06,Kolkata,Mumbai,Video,446,126.3966241,Tower_17,Postpaid,Incoming,Yes,High,-72.22322189,1.132003513,174.4811609
259,8/14/2023 14:01,Pune,Ahmedabad,Video,32,275.7581958,Tower_8,Postpaid,Incoming,No,Low,-69.23672859,5.312636899,182.8561669
260,10/5/2023 20:10,Jaipur,Nagpur,Data,753,11.78291584,Tower_5,Postpaid,Outgoing,No,Low,-74.04708876,6.221551323,194.6082881
261,11/29/2023 2:42,Bengaluru,Ahmedabad,Video,72,384.7927982,Tower_6,Prepaid,Outgoing,Yes,Low,-60.12497135,7.439418164,235.7736319
262,4/24/2023 11:40,Hyderabad,Jaipur,Voice,50,,Tower_16,Prepaid,Incoming,Yes,Low,-64.10101143,9.082274941,
263,12/29/2023 18:25,Chennai,Chennai,Video,650,39.53102124,Tower_13,,Outgoing,No,High,-75.93509251,1.912787456,173.5985817
264,8/24/2023 22:37,Mumbai,Bengaluru,Video,402,149.587722,Tower_15,Prepaid,Incoming,No,Low,-68.70959147,6.228388479,260.1601775
265,9/21/2022 1:18,Kolkata,Chennai,Data,31,27.98977607,Tower_4,Postpaid,Incoming,No,High,-57.07303938,5.702329365,66.37661961
266,2/23/2022 8:45,Lucknow,Hyderabad,Video,137,98.90479037,Tower_13,Prepaid,Outgoing,No,Medium,-82.61659482,3.657504603,73.90261922
267,8/27/2022 6:20,Bengaluru,Bengaluru,Video,474,135.715764,Tower_4,Prepaid,Incoming,Yes,Low,-73.01890299,1.783350663,284.7604766
268,10/6/2023 21:19,Jaipur,Jaipur,,771,5.297840753,,Postpaid,Incoming,Yes,Low,-85.50782622,1.023256134,137.9692637
269,10/21/2022 12:15,Surat,Chennai,Video,876,443.261167,Tower_9,Postpaid,Outgoing,Yes,Low,-58.25024598,6.819453221,318.0563481
270,6/25/2023 15:38,Surat,Surat,Voice,181,35.98871655,Tower_5,Postpaid,Incoming,Yes,Low,-77.91757993,7.587622608,107.6847773
271,11/10/2023 18:46,Bengaluru,Jaipur,Video,196,337.0994507,Tower_18,Prepaid,Incoming,Yes,Low,-59.33375459,2.347335712,289.7313996
272,6/6/2022 6:42,Ahmedabad,Pune,Video,590,371.068135,Tower_2,Postpaid,Outgoing,No,Medium,-71.08432137,5.818222917,
273,10/18/2023 14:00,Lucknow,Mumbai,Video,1018,307.4760777,Tower_11,Prepaid,Outgoing,Yes,High,-80.72211616,4.518153963,292.1430134
274,10/1/2022 14:16,Delhi,Pune,,853,,,Prepaid,Outgoing,No,Low,-66.11812332,7.082571206,
275,8/21/2022 14:09,Surat,Bengaluru,Video,196,365.0132572,Tower_11,Postpaid,Incoming,No,High,-50.34976025,2.155548605,175.7680961
276,5/24/2023 6:54,Ahmedabad,Jaipur,Data,247,34.38548614,Tower_7,Postpaid,Outgoing,No,Medium,-59.0950909,3.384059025,
277,4/7/2023 12:00,Lucknow,Ahmedabad,Data,102,33.01378465,Tower_6,Postpaid,Outgoing,No,Medium,-75.80014777,1.624814585,80.82315937
278,6/20/2023 23:16,Lucknow,Ahmedabad,Video,546,,Tower_8,Prepaid,Incoming,Yes,Low,-54.7968365,6.857896321,
279,10/8/2022 4:58,Hyderabad,Nagpur,Video,980,233.860736,Tower_6,Prepaid,Outgoing,Yes,High,-87.90644497,4.406287811,395.6396137
280,9/5/2022 5:52,Surat,Surat,Voice,383,45.18888277,Tower_8,Prepaid,Incoming,No,Low,-66.78099973,1.798906547,119.7399096
281,6/30/2022 19:59,Jaipur,Ahmedabad,Data,506,,Tower_16,Prepaid,Outgoing,Yes,Low,-73.62088588,4.804202021,
282,4/6/2023 18:20,Surat,Surat,Video,41,180.3100469,Tower_12,Prepaid,Incoming,Yes,Low,-50.75054503,5.273978892,133.9100766
283,3/3/2022 2:46,Mumbai,Nagpur,,308,40.53227567,Tower_8,Prepaid,Outgoing,Yes,High,-89.19894576,7.634622025,227.2279912
284,6/7/2023 4:46,Lucknow,Delhi,Data,350,84.36129614,Tower_6,Postpaid,Incoming,No,Medium,-79.71810934,8.091117895,96.31681037
285,5/2/2022 12:10,Jaipur,Chennai,Voice,489,78.42078068,,Prepaid,Outgoing,No,High,-87.47563868,2.058841256,194.0209745
286,3/2/2023 10:14,Kolkata,Ahmedabad,Data,390,9.67663193,Tower_9,Prepaid,Outgoing,No,Medium,-69.61103013,8.427574974,93.11523632
287,3/8/2022 6:16,Lucknow,Pune,Voice,225,87.46032951,Tower_6,Postpaid,Incoming,Yes,High,-53.22432107,5.472671346,98.82901428
288,11/11/2023 4:11,Pune,Bengaluru,Video,130,201.6109539,Tower_12,Prepaid,Outgoing,Yes,High,-52.77619141,2.047297581,154.0754616
289,5/16/2023 8:47,Jaipur,Chennai,Voice,187,87.91945772,Tower_14,Prepaid,Outgoing,No,High,-57.762984,8.110273927,103.5801959
290,9/27/2022 9:10,Jaipur,Mumbai,Video,102,168.0387091,Tower_3,Prepaid,Incoming,Yes,Low,-83.0590194,7.2545598,72.64487273
291,5/24/2022 21:44,Bengaluru,Mumbai,Data,295,82.4255758,Tower_1,Postpaid,Incoming,Yes,High,-53.08971238,5.383557269,183.2897375
292,7/12/2023 11:47,Surat,Pune,Video,267,,Tower_3,Postpaid,Outgoing,No,Low,-51.8880989,8.426806907,
293,2/3/2023 15:42,Lucknow,Surat,Data,511,7.749058629,Tower_2,Postpaid,Outgoing,Yes,High,-69.75569781,3.092962225,96.21101067
294,10/25/2022 2:55,Mumbai,Kolkata,Video,611,483.252859,Tower_13,Prepaid,Incoming,Yes,Low,-52.54203304,8.884946733,458.1715125
295,6/1/2023 1:25,Nagpur,Lucknow,Data,476,64.44180515,Tower_11,Postpaid,Incoming,Yes,High,-65.2164818,6.851809832,108.4371604
296,3/16/2023 0:07,Nagpur,Kolkata,Data,546,78.29539702,Tower_10,Prepaid,Incoming,Yes,High,-81.52978597,5.361414283,110.0315248
297,2/15/2022 17:19,Bengaluru,Kolkata,,85,155.7039736,Tower_19,Prepaid,Incoming,No,Low,-83.17340966,1.671668329,162.1610107
298,3/18/2022 11:23,Lucknow,Lucknow,Data,523,11.00353529,Tower_16,Postpaid,Outgoing,Yes,High,-62.33527778,6.562465069,113.5296417
299,8/17/2023 8:37,Pune,Ahmedabad,,581,408.8454321,Tower_7,Postpaid,Outgoing,Yes,Low,-81.16789481,2.563773361,294.0502236
300,8/27/2022 2:29,Lucknow,Pune,Voice,451,43.18225501,Tower_5,Prepaid,Incoming,Yes,High,-54.53583139,5.048061839,94.25445945
301,12/7/2023 5:34,Delhi,Ahmedabad,Video,1118,267.4972648,Tower_14,Prepaid,Outgoing,Yes,Medium,-82.92451419,4.483708843,437.4936304
302,2/9/2022 6:41,Lucknow,Lucknow,Data,212,42.19924582,Tower_6,Prepaid,Outgoing,No,High,-79.60747165,7.842608408,41.91414512
303,2/18/2023 17:28,Lucknow,Ahmedabad,Video,452,313.2846146,Tower_13,Postpaid,Incoming,No,High,-89.51516901,3.170813118,170.3804376
304,7/1/2022 10:17,Mumbai,Jaipur,Video,367,41.66217312,Tower_4,Prepaid,Outgoing,Yes,High,-75.14365729,3.39266023,197.8058277
305,2/24/2022 17:48,Kolkata,Pune,Data,337,27.33590852,Tower_4,Prepaid,Incoming,Yes,Medium,-55.41358431,3.191301716,100.9346094
306,9/27/2022 21:31,Pune,Mumbai,Video,256,194.1852597,,Postpaid,Outgoing,No,High,-74.30425114,9.605999716,149.5709467
307,1/17/2022 10:05,Pune,Ahmedabad,Voice,791,78.90343524,Tower_9,Postpaid,Incoming,No,Low,-52.28675434,8.279951155,258.9896861
308,10/3/2023 21:29,Lucknow,Lucknow,Voice,696,84.24628636,Tower_8,Prepaid,Incoming,No,Medium,-71.54090142,6.734813291,111.1718735
309,6/13/2022 7:44,Lucknow,Bengaluru,Video,229,121.2127002,Tower_17,Postpaid,Incoming,No,High,-87.33391838,5.665672198,70.90337789
310,7/7/2022 2:49,Chennai,Bengaluru,Video,445,494.2548828,Tower_5,Prepaid,Incoming,No,Low,-88.08676718,1.342196634,282.5720753
311,6/15/2023 21:35,Jaipur,Delhi,Data,414,,,Prepaid,Outgoing,No,High,-89.51566099,9.608512585,
312,1/7/2022 16:55,Chennai,Ahmedabad,,965,99.16725248,Tower_15,Postpaid,Outgoing,Yes,Low,-52.30738441,8.054584091,302.5120069
313,11/12/2023 16:30,Lucknow,Chennai,Video,471,58.21386836,Tower_8,Prepaid,Incoming,Yes,Low,-79.39814287,1.188504649,87.2713303
314,5/9/2023 15:21,Delhi,Jaipur,Data,249,89.99118158,Tower_8,Postpaid,Incoming,Yes,Low,-59.23107409,6.62197212,168.7001787
315,8/27/2022 11:34,Pune,Hyderabad,Data,590,26.28593498,Tower_4,Postpaid,Outgoing,No,Low,-59.01464877,6.795138282,171.2374929
316,11/14/2023 9:52,Lucknow,Pune,Data,219,89.68564514,Tower_10,Postpaid,Outgoing,No,Low,-58.05143233,3.63539833,29.60944446
317,3/6/2022 1:45,Mumbai,Chennai,Voice,403,49.11553479,Tower_16,Prepaid,Incoming,Yes,High,-57.52920848,6.908307466,200.3441133
318,2/14/2023 18:08,Hyderabad,Bengaluru,Voice,302,92.88028039,Tower_9,Prepaid,Incoming,Yes,High,-75.11331905,4.888691946,130.3709379
319,3/22/2022 8:04,Delhi,Pune,Data,443,92.90343575,Tower_12,Prepaid,Incoming,Yes,High,-82.10118041,8.982324102,199.1692614
320,11/30/2022 14:23,Pune,Kolkata,Voice,151,81.77874696,Tower_7,Postpaid,Incoming,Yes,Medium,-56.13942645,9.270338803,64.69916796
321,7/7/2022 4:06,Ahmedabad,Kolkata,Data,426,22.88527377,Tower_8,Postpaid,Incoming,Yes,Medium,-60.07232376,6.02031903,
322,2/22/2022 23:21,Delhi,Nagpur,Data,232,32.68592342,Tower_11,Prepaid,Outgoing,Yes,Low,-79.22674807,5.856005984,116.6463826
323,7/27/2023 1:31,Bengaluru,Ahmedabad,Video,570,,Tower_18,Prepaid,Outgoing,Yes,High,-81.45954535,5.552674237,
324,5/7/2023 15:01,Nagpur,Ahmedabad,Video,490,212.5740602,Tower_5,Prepaid,Outgoing,Yes,Low,-66.38609238,5.575244922,139.1737829
325,7/4/2022 1:02,Jaipur,Mumbai,Video,48,84.26899208,Tower_7,Postpaid,Incoming,No,Low,-66.91308867,8.894245974,5
326,9/16/2022 8:28,Ahmedabad,Delhi,Voice,165,46.69418997,Tower_16,,Incoming,No,High,-57.52991133,7.675408554,
327,4/21/2022 17:03,Ahmedabad,Jaipur,,133,105.037395,,Prepaid,Incoming,Yes,Low,-63.69758749,3.79836037,
328,8/30/2022 2:06,Ahmedabad,Bengaluru,Video,331,311.8328706,,Prepaid,Incoming,Yes,High,-75.78461725,8.05412606,
329,8/29/2023 4:37,Jaipur,Nagpur,Voice,263,76.33808524,Tower_12,Postpaid,Incoming,Yes,Medium,-60.17064869,2.822325041,61.66938507
330,4/27/2022 7:36,Chennai,Hyderabad,Video,406,342.4056232,Tower_16,Prepaid,Incoming,Yes,High,-84.04447799,3.750437939,237.4254497
331,2/16/2022 13:47,Ahmedabad,Ahmedabad,Video,130,71.10988789,Tower_15,Prepaid,Incoming,Yes,Low,-72.05557476,7.498638444,
332,1/26/2023 22:32,Kolkata,Hyderabad,Video,826,77.53322059,Tower_6,Prepaid,Outgoing,No,Low,-73.49512637,7.260563318,145.1172385
333,8/23/2023 14:11,Chennai,Jaipur,Video,67,91.77370775,Tower_13,Postpaid,Outgoing,Yes,High,-86.28037441,6.293820403,35.71901493
334,12/27/2022 3:13,Lucknow,Chennai,Video,1125,364.4683352,Tower_5,Prepaid,Incoming,No,High,-66.8006485,6.053361292,227.1782629
335,7/9/2023 3:50,Ahmedabad,Chennai,Video,565,341.4692892,Tower_18,Prepaid,Incoming,Yes,Low,-65.91417424,1.206395301,
336,2/23/2022 6:34,Jaipur,Pune,Video,348,47.75855678,Tower_13,Prepaid,Incoming,No,Low,-60.16299165,9.837722714,62.79934156
337,12/30/2022 4:43,Nagpur,Surat,Voice,618,44.5797008,,Postpaid,Incoming,No,High,-85.10492971,7.619550458,61.70508612
338,12/17/2023 13:34,Surat,Jaipur,Video,712,303.1303941,Tower_15,Prepaid,Outgoing,No,Low,-50.06609954,9.398019982,199.941744
339,7/24/2023 11:36,Kolkata,Ahmedabad,Video,430,322.4010996,Tower_16,Postpaid,Outgoing,No,Medium,-82.86990132,7.173201439,164.3869421
340,2/4/2023 22:19,Lucknow,Nagpur,Data,153,38.99946224,Tower_9,Postpaid,Outgoing,No,Medium,-51.98748988,2.826427308,5
341,5/16/2023 20:17,Kolkata,Pune,Data,167,34.11661759,Tower_13,Postpaid,Outgoing,Yes,High,-61.98992162,6.272291314,6.785165609
342,8/19/2023 18:01,Surat,Delhi,Data,592,94.12724527,Tower_10,Postpaid,Incoming,Yes,Medium,-55.8908792,3.029871969,111.6698351
343,6/11/2023 11:31,Kolkata,Hyderabad,Video,78,223.2383956,Tower_5,Prepaid,Outgoing,No,High,-61.75923969,6.680535814,62.83593013
344,12/15/2023 1:21,Chennai,Bengaluru,Voice,894,50.14965408,Tower_1,Prepaid,Incoming,Yes,Low,-58.79147746,1.063262834,200.7884023
345,3/30/2023 20:58,Jaipur,Delhi,Voice,393,14.40005415,Tower_4,Prepaid,Incoming,No,Medium,-89.46389494,3.544711206,26.06332484
346,6/12/2023 10:20,Kolkata,Chennai,Video,371,138.235785,Tower_3,Prepaid,Outgoing,No,Low,-78.97550645,8.084139423,87.64018919
347,6/8/2022 23:40,Jaipur,Kolkata,Voice,429,76.18042798,Tower_10,Postpaid,Incoming,No,High,-56.20842255,3.413251181,37.0168446
348,3/9/2022 11:39,Bengaluru,Jaipur,Data,257,4.327746418,Tower_18,Postpaid,Outgoing,No,Low,-53.74250187,2.25320834,57.03457004
349,5/5/2023 2:37,Chennai,Surat,Voice,548,9.556036465,Tower_15,Prepaid,Outgoing,Yes,High,-89.12706413,6.974107176,100.2724439
350,6/19/2023 20:47,Surat,Delhi,Video,228,202.7894448,,Postpaid,Incoming,Yes,High,-58.49147938,6.619829018,70.9393511
351,9/12/2023 5:28,Surat,Kolkata,Video,50,135.6997306,Tower_3,Prepaid,Incoming,Yes,High,-60.9937709,2.720716313,11.11012678
352,9/19/2022 19:05,Lucknow,Pune,Data,400,97.22852763,Tower_12,Postpaid,Incoming,Yes,Medium,-76.01974512,2.026862064,55.12805234
353,2/20/2022 7:39,Delhi,Chennai,Data,519,9.795184264,Tower_1,Prepaid,Incoming,No,High,-69.06436355,2.032919847,166.5131283
354,10/27/2023 5:39,Pune,Hyderabad,Video,642,43.15749733,Tower_17,Prepaid,Incoming,No,Low,-68.25847131,1.735528112,116.2897009
355,3/15/2022 15:02,Surat,Delhi,Video,546,473.392092,Tower_16,Prepaid,Incoming,No,Medium,-81.35638187,1.878062592,194.5904859
356,5/24/2023 1:16,Bengaluru,Mumbai,Video,464,328.9769989,Tower_12,Prepaid,Incoming,Yes,Low,-87.50907576,5.612523839,217.6614895
357,7/15/2022 18:32,Surat,Nagpur,Voice,272,78.84154174,Tower_7,Prepaid,Outgoing,No,High,-55.114572,5.903629832,28.36974111
358,6/17/2022 11:03,Chennai,Chennai,Video,243,18.7933825,Tower_8,Postpaid,Outgoing,No,Medium,-54.88679687,8.916236695,38.71549333
359,11/28/2022 16:13,Jaipur,Kolkata,Voice,410,45.67269507,Tower_17,Postpaid,,No,Low,-88.91330315,1.586841321,24.61506064
